HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
3U18MJKL1UMYHCWMUP7WU3ZU2LLNC8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3YT88D1N08YCJQDUUM9GXSAECH23K8,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:26:54 PST 2016,Fri Feb 26 12:27:14 PST 2016,Sat Feb 27 12:27:14 PST 2016,Fri Feb 26 14:51:52 PST 2016,,,20,100% (85/85),100% (85/85),100% (85/85),Salvador_Dalí-Literary_works,"<font color=""blue"">Question</font>: When was ""Hidden Faces"" published?<br/><font color=""blue"">Sentence(s)</font>: In his literary production ""Hidden Faces"" (1944), Dalí describes, in vividly visual terms, the intrigues and love affairs of a group of dazzling, eccentric aristocrats who, with their luxurious and extravagant lifestyle, symbolize the decadence of the 1930s.",In what year was Hidden Faces released?,,
3UXQ63NLAAMPJ71V4CVM6RPNF5LLBX,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3JJVG1YBEBXE42W42SKGDMP83JK5BG,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:19:11 PST 2016,Fri Feb 26 12:19:55 PST 2016,Sat Feb 27 12:19:55 PST 2016,Fri Feb 26 14:51:52 PST 2016,,,44,100% (85/85),100% (85/85),100% (85/85),Jackson_Pollock-At_auction,"<font color=""blue"">Question</font>: How much did Jackson Pollock's piece ""Blue Poles: Number 11, 1952"" sell for at auction in 1973?<br/><font color=""blue"">Sentence(s)</font>: Art market.At auction.In 1973, Blue Poles ""(Blue Poles: Number 11, 1952),"" was purchased by the Australian Whitlam Government for the National Gallery of Australia for US $2 million (A$1.3 million at the time of payment).",What the 1973 auction price for Jackson Pollock's Blue Poles Number 11 1952?,,
30Y6N4AHYPWT12USNSJONTMMOINDRN,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3M0NZ3JDP1YAM0ZK860JZ4WBUM45ZK,A1G0IIAX513SEU,Approved,Fri Feb 26 11:58:10 PST 2016,Fri Feb 26 11:58:39 PST 2016,Sat Feb 27 11:58:39 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,29,100% (31/31),100% (31/31),100% (31/31),Henri_Matisse-The_war_years,"<font color=""blue"">Question</font>: when did he separate from his wife?<br/><font color=""blue"">Sentence(s)</font>: He and his wife of 41 years separated in 1939.",What was the separation date from his wife?,,
3YGE63DIN8X4AEAKAA5ZVLAKM8SW0F,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3OLQQLKKNSPKI4N91LQ0F4EYOHREJA,A9SMAR17SVCAF,Approved,Fri Feb 26 12:19:50 PST 2016,Fri Feb 26 12:21:21 PST 2016,Sat Feb 27 12:21:21 PST 2016,Fri Feb 26 14:51:55 PST 2016,,,91,100% (6/6),100% (6/6),100% (6/6),Association_football-Pitch,"<font color=""blue"">Question</font>: How long are fields for non-international matches?<br/><font color=""blue"">Sentence(s)</font>: Fields for non-international matches may be 90–120 m (100–130 yd) length and 45–90 m (50–100 yd) in width, provided that the pitch does not become square.",Fields for non-international matches are what length?,,
3D42WVSDH8VZWNKAST68JPI43IHFY1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3RJSC4XJ10UDKFTU4CNRT5TPCFN50U,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:17:20 PST 2016,Fri Feb 26 12:17:31 PST 2016,Sat Feb 27 12:17:31 PST 2016,Fri Feb 26 14:51:06 PST 2016,,,11,100% (85/85),100% (85/85),100% (85/85),Football-Cambridge_rules,"<font color=""blue"">Question</font>: Where are the revised rules located?<br/><font color=""blue"">Sentence(s)</font>: No copy of these rules now exists, but a revised version from circa 1856 is held in the library of Shrewsbury School.",Where can I find the revised rules?,,
30U1YOGZGAW52HU52HJTD3RIAK6DSB,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3QIYRE09Y3HHHTKI4VND1RCL8SPN11,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:43:09 PST 2016,Fri Feb 26 11:43:31 PST 2016,Sat Feb 27 11:43:31 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,22,100% (20/20),100% (20/20),100% (20/20),Baseball-Batting_and_baserunning_tactics,"<font color=""blue"">Question</font>: What is a squeeze play?<br/><font color=""blue"">Sentence(s)</font>: A sacrifice bunt employed with a runner on third base, aimed at bringing that runner home, is known as a squeeze play.",What is a squeeze play?,,
34ZTTGSNJXOA1HKUW9DE9ORFKODQH7,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3C44YUNSI1PBC9C703K06IIPX4UPDQ,A1G0IIAX513SEU,Approved,Fri Feb 26 11:54:42 PST 2016,Fri Feb 26 11:55:35 PST 2016,Sat Feb 27 11:55:35 PST 2016,Fri Feb 26 14:51:01 PST 2016,,,53,100% (31/31),100% (31/31),100% (31/31),Basketball-Fouls,"<font color=""blue"">Question</font>: How many shots does a player receive if fouled when attempting a regular two-point shot?<br/><font color=""blue"">Sentence(s)</font>: A player fouled while attempting a regular two-point shot, then, receives two shots.",If a player is fouled while taking a two point shot they receive how many shots?,,
3L55D8AUFAXSTB001RG7BJX165PYC9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3SKRO2GZ71RG9NZF7IVX9ZVHEXM1KC,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:45:42 PST 2016,Fri Feb 26 11:46:32 PST 2016,Sat Feb 27 11:46:32 PST 2016,Fri Feb 26 14:51:47 PST 2016,,,50,100% (20/20),100% (20/20),100% (20/20),Tennis-Premier_events,"<font color=""blue"">Question</font>: When were the Premier Events introduced into Tennis?<br/><font color=""blue"">Sentence(s)</font>: The Premier events were introduced in 2009 replacing the previous Tier I and II tournament categories.",When did the Premier Events in Tennis begin?,,
3YZ7A3YHR5TAY4FCNB1AFR3QX385SV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3MTMREQS4VI3YB6WSF7T8BIF5Y2AW6,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:12:59 PST 2016,Fri Feb 26 12:13:17 PST 2016,Sat Feb 27 12:13:17 PST 2016,Fri Feb 26 14:51:55 PST 2016,,,18,100% (85/85),100% (85/85),100% (85/85),Human_swimming-Sport,"<font color=""blue"">Question</font>: What is the common length (in yards) of a pool used for competitive swimming in the USA?<br/><font color=""blue"">Sentence(s)</font>: In the United States of America, USA Swimming is the governing body and a pool 25 yards in length is commonly used for competition.",How many yards long is an American competitive swimming pool?,,
3TKXBROM5TATBPR171BQCZG8660IJ1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3KKG4CDWKIYDKQD7Q3NAHOO4FNJ942,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:46:32 PST 2016,Fri Feb 26 11:46:45 PST 2016,Sat Feb 27 11:46:45 PST 2016,Fri Feb 26 14:51:51 PST 2016,,,13,100% (20/20),100% (20/20),100% (20/20),Volleyball-Origin_of_volleyball,"<font color=""blue"">Question</font>: Where was basketball invented?<br/><font color=""blue"">Sentence(s)</font>: Another indoor sport, basketball, was catching on in the area, having been invented just ten miles (sixteen kilometers) away in the city of Springfield, Massachusetts, only four years before.",Where did basketball start?,,
3UUIU9GZC55BD4SRCB60PWZCZMM5TK,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,39GHHAVOMFR2Q2QGCFEN6I27BSTJ45,A1WD0DK58AKBVE,Approved,Fri Feb 26 11:12:47 PST 2016,Fri Feb 26 11:14:19 PST 2016,Sat Feb 27 11:14:19 PST 2016,Fri Feb 26 14:51:52 PST 2016,,,92,100% (9/9),100% (9/9),100% (9/9),Golf-Rules_and_regulations,"<font color=""blue"">Question</font>: USGA stands for what?<br/><font color=""blue"">Sentence(s)</font>: The rules of golf are internationally standardised and are jointly governed by The R&A, spun off in 2004 from The Royal and Ancient Golf Club of St Andrews (founded 1754), and the United States Golf Association (USGA).The underlying principle of the rules is fairness.",What is USGA? or Expand USGA?,,
33IXYHIZB5IHPOR74XF7S3WZC272EP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3BV8HQ2ZZW154WRQ1XUPAHJ2HW86A0,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:00:43 PST 2016,Fri Feb 26 12:01:12 PST 2016,Sat Feb 27 12:01:12 PST 2016,Fri Feb 26 14:51:00 PST 2016,,,29,100% (85/85),100% (85/85),100% (85/85),Badminton-Doubles,"<font color=""blue"">Question</font>: When are flick serves used?<br/><font color=""blue"">Sentence(s)</font>: Flick serves are used to prevent the opponent from anticipating the low serve and attacking it decisively.At high levels of play, doubles rallies are extremely fast.",When should I use a flick serve?,,
30UZJB2POHC6ENUXXW097JVE5N8532,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,3UJ1CZ6IZHPDLOD6DE6B3BZ87735SE,A1G0IIAX513SEU,Approved,Fri Feb 26 11:37:53 PST 2016,Fri Feb 26 11:38:18 PST 2016,Sat Feb 27 11:38:18 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,25,100% (31/31),100% (31/31),100% (31/31),Snowboarding-Jibbing,"<font color=""blue"">Question</font>: What is jibbing?<br/><font color=""blue"">Sentence(s)</font>: Jibbing is a freestyle snowboarding technique of riding.",Jibbing can be defined as what?,,
3JGHED38EDRMHU54AA8WVX5N5UY7YP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:33 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:33 PST 2016,,,386PBUZZXFXYOAX1I7D4SZ4IXERLJ3,A1G0IIAX513SEU,Approved,Fri Feb 26 11:57:42 PST 2016,Fri Feb 26 11:58:02 PST 2016,Sat Feb 27 11:58:02 PST 2016,Fri Feb 26 14:51:09 PST 2016,,,20,100% (31/31),100% (31/31),100% (31/31),Fencing-Universities_and_schools,"<font color=""blue"">Question</font>: how long has fencing been around?<br/><font color=""blue"">Sentence(s)</font>: Fencing has a long history with universities and schools for at least 500 years.",When did fencing originate?,,
37PGLWGSJT6OM9XJPMB2DEGLLV0IK0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3QHK8ZVMIMIS6RZPUF0NUBL5P9KBLA,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:29:39 PST 2016,Fri Feb 26 12:29:58 PST 2016,Sat Feb 27 12:29:58 PST 2016,Fri Feb 26 14:51:03 PST 2016,,,19,100% (85/85),100% (85/85),100% (85/85),Archery-A_modern_sport,"<font color=""blue"">Question</font>: What year saw the first attempts at turning the recreation into a modern sport?<br/><font color=""blue"">Sentence(s)</font>: The 1840s saw the first attempts at turning the recreation into a modern sport.",When were modern sports derived from recreation?,,
3I01FDIL6M8CXID7824NMLEECQ6D27,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3L2IS5HSFAIXQQBG6JXXCTHIJPNUN8,A1G0IIAX513SEU,Approved,Fri Feb 26 11:37:14 PST 2016,Fri Feb 26 11:37:40 PST 2016,Sat Feb 27 11:37:40 PST 2016,Fri Feb 26 14:51:08 PST 2016,,,26,100% (31/31),100% (31/31),100% (31/31),Wrestling-History,"<font color=""blue"">Question</font>: what is one of the oldest forms of combat<br/><font color=""blue"">Sentence(s)</font>: Wrestling represents one of the oldest forms of combat.",Which is the oldest form of combat that we know of?,,
31MBOZ6PAOR8TCT1ICRHHBV5XQLLC4,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,374TNBHA8BVZAW8DWCM3J8I0KOJYQV,A292QSLC0BUT0O,Approved,Fri Feb 26 11:04:06 PST 2016,Fri Feb 26 11:04:57 PST 2016,Sat Feb 27 11:04:57 PST 2016,Fri Feb 26 14:50:59 PST 2016,,,51,100% (14/14),100% (14/14),100% (6/6),Boxing-Swarmer/in-fighter,"<font color=""blue"">Question</font>: What was Mike Tyson notoriously known for?<br/><font color=""blue"">Sentence(s)</font>: Some in-fighters, like Mike Tyson, have been known for being notoriously hard to hit.",What boxer is known for being hard to hit?,,
3AQN9REUTFG2Y36E1NBIVPFJR51YD9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3KMS4QQVK2Q7Z2TNEHAIY1ZBF77KFY,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:42:00 PST 2016,Fri Feb 26 12:43:08 PST 2016,Sat Feb 27 12:43:08 PST 2016,Fri Feb 26 14:51:05 PST 2016,,,68,100% (85/85),100% (85/85),100% (85/85),Marathon-Marathon_races,"<font color=""blue"">Question</font>: In what city does the world's oldest annual marathon take place?<br/><font color=""blue"">Sentence(s)</font>: The Boston Marathon is the world's oldest annual marathon, inspired by the success of the 1896 Olympic marathon and held since 1897.",Where is the oldest yearly marathon held?,,
38Z7YZ2SB32AXCVE2RVZ90SUK1SQI0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3J88R45B2GYPAFHOR3LC0PLHDM8XP2,A9SMAR17SVCAF,Approved,Fri Feb 26 12:21:35 PST 2016,Fri Feb 26 12:22:38 PST 2016,Sat Feb 27 12:22:38 PST 2016,Fri Feb 26 14:51:04 PST 2016,,,63,100% (6/6),100% (6/6),100% (6/6),Taekwondo-World_Taekwondo_Federation,"<font color=""blue"">Question</font>: What techniques are allowed in tae kwon do<br/><font color=""blue"">Sentence(s)</font>: The only techniques allowed are kicks (delivering a strike using an area of the foot below the ankle) and punches (delivering a strike using the closed fist).",What are the only allowed moves in tao kwon do?,,
3P520RYKCH6QDH7GCGWAUSLEI0T5UB,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,339ANSOTR52R9TVDFPG31YC3VZWIKK,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:39:35 PST 2016,Fri Feb 26 11:39:45 PST 2016,Sat Feb 27 11:39:45 PST 2016,Fri Feb 26 14:51:49 PST 2016,,,10,100% (20/20),100% (20/20),100% (20/20),Judo-Rank_and_grading,"<font color=""blue"">Question</font>: What is Judo?<br/><font color=""blue"">Sentence(s)</font>: Judo is a hierarchical art, where seniority of judoka is designated by what is known as the - ranking system.",What's Judo?,,
3Q7TKIAPOTAIY4ZFI8MS1HDNIQXLD4,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3MH9DQ757WCRGYUUJFK2M98LID3GUO,A1G0IIAX513SEU,Approved,Fri Feb 26 12:00:29 PST 2016,Fri Feb 26 12:01:07 PST 2016,Sat Feb 27 12:01:07 PST 2016,Fri Feb 26 14:51:50 PST 2016,,,38,100% (31/31),100% (31/31),100% (31/31),Table_tennis-Ball,"<font color=""blue"">Question</font>: After which Olympic year was the 40mm ball introduced?<br/><font color=""blue"">Sentence(s)</font>: The 40 mm ball was introduced after the 2000 Olympic Games.",The 40mm ball was introduced after which olympics?,,
30P8I9JKOILQQWWGH66FQENXW725V0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3HWRJOOET52DH76ZOFZE755LK04SE4,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:22:48 PST 2016,Fri Feb 26 12:23:07 PST 2016,Sat Feb 27 12:23:07 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,19,100% (85/85),100% (85/85),100% (85/85),United_States-Religion,"<font color=""blue"">Question</font>: Which state is primarily Morman?<br/><font color=""blue"">Sentence(s)</font>: Utah is the only state where Mormonism is the religion of the majority of the population.",Which US state has the most mormons?,,
3X2YVV51PU44H3V26T9Z9QTUR0YW1I,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,33FOTY3KEMLYQPNRF5EZLGI99OD1CZ,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:44:53 PST 2016,Fri Feb 26 11:45:10 PST 2016,Sat Feb 27 11:45:10 PST 2016,Fri Feb 26 14:51:55 PST 2016,,,17,100% (20/20),100% (20/20),100% (20/20),China-Cuisine,"<font color=""blue"">Question</font>: What is the staple food of china?<br/><font color=""blue"">Sentence(s)</font>: China's staple food is rice.",What is China's staple food?,,
3JVP4ZJHDPSM9JQFLT1KUU1C7XV0ID,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,33CKWXB73JKE3MDTZ8PF4KZI5RM119,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:03:52 PST 2016,Fri Feb 26 12:04:34 PST 2016,Sat Feb 27 12:04:34 PST 2016,Fri Feb 26 14:51:09 PST 2016,,,42,100% (85/85),100% (85/85),100% (85/85),Russia-Demographics,"<font color=""blue"">Question</font>: what percentage of russian pop. belongs to european groups<br/><font color=""blue"">Sentence(s)</font>: According to the Census, 84.93% of the Russian population belongs to European ethnic groups (Slavic, Germanic, Finnic other than Ugric, Greek, and others).",What percent of Russians belongs to a European ethnic group?,,
3WPCIUYH1A86HH7KRHOJN8N4C3KDT0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,37XITHEISW9MJUM8DZTER70MDM8CR7,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:06:44 PST 2016,Fri Feb 26 12:07:09 PST 2016,Sat Feb 27 12:07:09 PST 2016,Fri Feb 26 14:51:54 PST 2016,,,25,100% (85/85),100% (85/85),100% (85/85),England-Education,"<font color=""blue"">Question</font>: what age are under the Department of Education in England?<br/><font color=""blue"">Sentence(s)</font>: The Department for Education is the government department responsible for issues affecting people in England up to the age of 19, including education.",What age group is England's Department of Education responsible for?,,
311HQEI8RSGMMKF96WAF94EPBO27ZG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,34MAJL3QP4NR5OOR9UM0QBLIFVC34I,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:23:07 PST 2016,Fri Feb 26 12:23:24 PST 2016,Sat Feb 27 12:23:24 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,17,100% (85/85),100% (85/85),100% (85/85),France-Music,"<font color=""blue"">Question</font>: when was frances musical golden age<br/><font color=""blue"">Sentence(s)</font>: It experienced a golden age in the 17th century thanks to Louis XIV, who employed several musicians and composers in the royal court.",Which time period is considered the golden age of music in France?,,
3J9UN9O9J3SI4UAL3BMK6VGCKCK0JP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3S96KQ6I9M49415EHKTKBSJMM7DDTH,A1G0IIAX513SEU,Approved,Fri Feb 26 11:12:47 PST 2016,Fri Feb 26 11:13:19 PST 2016,Sat Feb 27 11:13:19 PST 2016,Fri Feb 26 14:51:09 PST 2016,,,32,100% (31/31),100% (31/31),100% (31/31),South_Korea-Education,"<font color=""blue"">Question</font>: what are school outfits for south koreans<br/><font color=""blue"">Sentence(s)</font>: The schedules are not uniformly standardized and vary from school to school.Most South Korean middle schools and high schools have school uniforms, modeled on western-style uniforms.",What do South Koreans wear for school?,,
308KJXFUJR68JA4877XHX7FYR0MTAD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3OXV7EAXLEQ5KBS5SIFFN95WBMH635,A9SMAR17SVCAF,Approved,Fri Feb 26 12:18:45 PST 2016,Fri Feb 26 12:19:47 PST 2016,Sat Feb 27 12:19:47 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,62,100% (6/6),100% (6/6),100% (6/6),Japan-Environment,"<font color=""blue"">Question</font>: What effect did the oil crisis of 1973 have on Japan?<br/><font color=""blue"">Sentence(s)</font>: The oil crisis in 1973 also encouraged the efficient use of energy because of Japan's lack of natural resources.",What impact did Japan's 1973 oil crisis have on their energy use?,,
3LEG2HW4UFN9V2R3Z8ZDALHZO3M2F7,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3Z4XG4ZF48R44NI75MJ1E3QROC78XS,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:01:47 PST 2016,Fri Feb 26 12:02:24 PST 2016,Sat Feb 27 12:02:24 PST 2016,Fri Feb 26 14:51:47 PST 2016,,,37,100% (85/85),100% (85/85),100% (85/85),India-Performing_arts,"<font color=""blue"">Question</font>: Which dance form of Uttar Pradesh has been accorded classical dance status by India's National Academy of Music, Dance, and Drama?<br/><font color=""blue"">Sentence(s)</font>: Eight dance forms, many with narrative forms and mythological elements, have been accorded classical dance status by India's National Academy of Music, Dance, and Drama.</br>These are: ""bharatanatyam"" of the state of Tamil Nadu, ""kathak"" of Uttar Pradesh, ""kathakali"" and ""mohiniyattam"" of Kerala,"" kuchipudi"" of Andhra Pradesh, ""manipuri"" of Manipur, ""odissi"" of Odisha, and the ""sattriya"" of Assam.","What kind of Uttar Pradesh dance is considered a classical dance by India's National Academy of Music, Dance, and Drama?",,
3R0WOCG21M9LHUM9RMETS496VHRDUR,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3VNL7UK1XFJ62LJA8QOAZSM7YKXTFC,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:10:52 PST 2016,Fri Feb 26 12:11:07 PST 2016,Sat Feb 27 12:11:07 PST 2016,Fri Feb 26 14:51:50 PST 2016,,,15,100% (85/85),100% (85/85),100% (85/85),Indonesia-Biota_and_environment,"<font color=""blue"">Question</font>: What country has the world's highest leve of biodiversity?<br/><font color=""blue"">Sentence(s)</font>: Indonesia's size, tropical climate, and archipelagic geography, support the world's second highest level of biodiversity (after Brazil), and its flora and fauna is a mixture of Asian and Australasian species.",Which nation is the most biodiverse?,,
