HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
335HHSX8CD5GC8GPRN7U9PKG24WDHO,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:50 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:50 PDT 2016,,,3GDTJDAPVUBTABJ3RFHS3MATI5ZM8T,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:48:00 PST 2016,Mon Mar 07 08:48:53 PST 2016,Tue Mar 08 08:48:53 PST 2016,,,,53,0% (0/0),0% (0/0),0% (0/0),Ice_hockey-Pond_hockey,"<font color=""blue"">Question</font>: Where are the US Pond Hockey championships played?<br/><font color=""blue"">Sentence(s)</font>: Since 2006, the U.S. Pond Hockey Championships have been played in Minneapolis, Minnesota, and the Canadian National Pond Hockey Championships have been played in Huntsville, Ontario.",Where is the USPHC held?,,
3J6BHNX0U9SG0A8AM2OUIMC28P1KNG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:44 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:44 PDT 2016,,,39OWYR0EPKR2J7I4IWB979EMEJPYFB,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:47:38 PST 2016,Mon Mar 07 08:48:00 PST 2016,Tue Mar 08 08:48:00 PST 2016,,,,22,0% (0/0),0% (0/0),0% (0/0),Napoleonic_Wars-War_of_the_Third_Coalition_1805,"<font color=""blue"">Question</font>: What day in December did Napoleon complete what is considered his greatest victory?<br/><font color=""blue"">Sentence(s)</font>: On 2 December, Napoleon crushed the joint Austro-Russian army in Moravia at Austerlitz (usually considered his greatest victory).",When did Napoleon achieve his greatest victory?,,
3FK4G712NX0B46DNZ7EI82DICIMSSH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:44 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:44 PDT 2016,,,32SVAV9L3F967D48IVWR3E7I82J3AZ,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:51:53 PST 2016,Mon Mar 07 08:53:29 PST 2016,Tue Mar 08 08:53:29 PST 2016,,,,96,0% (0/0),0% (0/0),0% (0/0),Nanking_Massacre-Japanese_war_crimes_on_the_march_to_Nanking,"<font color=""blue"">Question</font>: What was the contest between two officers about?<br/><font color=""blue"">Sentence(s)</font>: The contest— a race between the two officers (later executed for wartime atrocities) to see which of them could kill 100 people first using only a sword— was covered much like a sporting event with regular updates on the score over a series of days.</br>In Japan, the veracity of the newspaper article about the contest was the subject of ferocious debate for several decades starting in 1967.In 2000, a historian concurred with certain Japanese scholars who had argued that the contest was a concocted story, with the collusion of the soldiers themselves for the purpose of raising the national fighting spirit.",What did two officers compete about?,,
3XBXDSS888JWWA4W98N4VOGFZ3GXLG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:44 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:44 PDT 2016,,,337RC3OW0527F5XVZWRNVNFCTY9VL4,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:46:23 PST 2016,Mon Mar 07 08:46:51 PST 2016,Tue Mar 08 08:46:51 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),Balkan_Wars-Abstract,"<font color=""blue"">Question</font>: How,long was the Ottoman reign over the Balkans?<br/><font color=""blue"">Sentence(s)</font>: After five centuries, the Ottoman Empire lost virtually all of its possessions in the Balkans.The Second Balkan War broke out on 16 June 1913.",How long did the Ottomans control the Balkans?,,
32FESTC2NHQBC2GVRQJI8YROBCLCUN,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:50 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:50 PDT 2016,,,34BBWHLWHABI4TPU43Z6P96YJ3HWI1,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:42:17 PST 2016,Mon Mar 07 08:42:43 PST 2016,Tue Mar 08 08:42:43 PST 2016,,,,26,0% (0/0),0% (0/0),0% (0/0),Where_Have_You_Been-Credits_and_personnel,"<font color=""blue"">Question</font>: Who did the vocals on Where Have You Been?<br/><font color=""blue"">Sentence(s)</font>: Vocals - Rihanna",Who sang Where Have You Been?,,
3H4IKZHALBIH8GTDJFGAAET62K6NNO,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:53 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:53 PDT 2016,,,34FNN24DCM9AHAPFCKY0LXN9PPBY5S,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:46:51 PST 2016,Mon Mar 07 08:47:38 PST 2016,Tue Mar 08 08:47:38 PST 2016,,,,47,0% (0/0),0% (0/0),0% (0/0),Cricket-Overs,"<font color=""blue"">Question</font>: How do the umpires change positions?<br/><font color=""blue"">Sentence(s)</font>: The umpires also change positions so that the one who was at square leg now stands behind the wicket at the non-striker's end and ""vice-versa"".",How do umpires switch?,,
31S7M7DAGGQPFTVC4YM76LV9M7TLTM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:53 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:53 PDT 2016,,,3L4PIM1GQTGZMXND9RB3OYS5H71RY0,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:49:54 PST 2016,Mon Mar 07 08:50:48 PST 2016,Tue Mar 08 08:50:48 PST 2016,,,,54,0% (0/0),0% (0/0),0% (0/0),Ski_jumping-Ski_flying,"<font color=""blue"">Question</font>: Where was the first ski flying hill built?<br/><font color=""blue"">Sentence(s)</font>: The events take place on hills with a K-point of at least .The first ski flying hill was built in Planica in Slovenia.",Ski flying was first started where?,,
3RBI0I35XE34GB4H8Y56IGT71NJY39,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:58 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:58 PDT 2016,,,33L7PJKHCGYXN69N0CI4P05LCDWT82,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:51:34 PST 2016,Mon Mar 07 08:51:52 PST 2016,Tue Mar 08 08:51:52 PST 2016,,,,18,0% (0/0),0% (0/0),0% (0/0),Portugal-Government_finance,"<font color=""blue"">Question</font>: Who got their wage cut by 20% in 2010?<br/><font color=""blue"">Sentence(s)</font>: In 2012, all public servants had already seen an average wage cut of 20% relative to their 2010 baseline, with cuts reaching 25% for those earning more than 1,500 euro per month.The IMF, the European Commission and the European Central Bank said in September 2012 that Portugal’s debt would peak at 124 percent of gross domestic product in 2014.",Who's wage was cut in 2010 by 20%?,,
3IYI9285WS02YM51FRF41WIDUWOJCZ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:58 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:58 PDT 2016,,,3YZ8UPK3VTMEZMEPHTOJWIN6LINUCZ,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:48:54 PST 2016,Mon Mar 07 08:49:20 PST 2016,Tue Mar 08 08:49:20 PST 2016,,,,26,0% (0/0),0% (0/0),0% (0/0),Algeria-Hydrocarbons,"<font color=""blue"">Question</font>: What is Algeria's economy reliant on?<br/><font color=""blue"">Sentence(s)</font>: Algeria, whose economy is reliant on petroleum, has been an OPEC member since 1969.",What does Algeria's economy rely on?,,
37J05LC5AXJC3EBFFNAFL20VFW0JDZ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:59 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:59 PDT 2016,,,369J354OFDA6EN4TNXMZ63U5GOW6GI,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:42:44 PST 2016,Mon Mar 07 08:43:40 PST 2016,Tue Mar 08 08:43:40 PST 2016,,,,56,0% (0/0),0% (0/0),0% (0/0),Tunisia-Climate,"<font color=""blue"">Question</font>: What are the salt lakes commonly referred to as?<br/><font color=""blue"">Sentence(s)</font>: A series of salt lakes, known as ""chotts"" or ""shatts"", lie in an east-west line at the northern edge of the Sahara, extending from the Gulf of Gabes into Algeria.",What are the salt lakes normally called?,,
3QQUBC64ZEEMKA7HLL3J8GK44YGNX8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:59 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:59 PDT 2016,,,3EFE17QCRC5P1HX1EG7KS82YDD6SHP,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:45:02 PST 2016,Mon Mar 07 08:45:29 PST 2016,Tue Mar 08 08:45:29 PST 2016,,,,27,0% (0/0),0% (0/0),0% (0/0),Gravity_(film)-Cast,"<font color=""blue"">Question</font>: Which actor plays Lieutenant Matt Kowalski in the movie Gravity?<br/><font color=""blue"">Sentence(s)</font>:  George Clooney as Lieutenant Matt Kowalski; the commander of the team.",Who played Lieutenant Matt Kowalski?,,
36D1BWBEHN1F1CJKLV3Q5B18MZ6M2X,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:00 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:00 PDT 2016,,,3VHHR074H3H54FWZHYO7P9Z97G2L72,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:41:05 PST 2016,Mon Mar 07 08:42:17 PST 2016,Tue Mar 08 08:42:17 PST 2016,,,,72,0% (0/0),0% (0/0),0% (0/0),Blackfish_(film)-SeaWorld_response,"<font color=""blue"">Question</font>: What was the reason that SeaWorld filed a complaint with the Department of Labor against an OSHA worker?<br/><font color=""blue"">Sentence(s)</font>: On February 27, 2014, SeaWorld filed a complaint with the U.S. Department of Labor, claiming the Occupational Safety and Health Administration investigator who investigated Brancheau's death had behaved unethically by aiding the filmmakers.",Why did SeaWorld file against the DoL for the OSHA worker?,,
3T5ZXGO9DEOWS2KO2VJL9VVKH91QZV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:00 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:00 PDT 2016,,,38BQUHLA9W0WV36JYW6O080TXA2MOV,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:44:25 PST 2016,Mon Mar 07 08:45:01 PST 2016,Tue Mar 08 08:45:01 PST 2016,,,,36,0% (0/0),0% (0/0),0% (0/0),All_Is_Lost-Filming,"<font color=""blue"">Question</font>: When did principal photography begin?<br/><font color=""blue"">Sentence(s)</font>: Principal photography began in mid-2012 at Baja Studios in Rosarito Beach in Mexico.",What year did principal photography start?,,
35U0MRQMUJ7CY62YML2EZKNOEXDVOS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:57 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:57 PDT 2016,,,3NXNZ5RS1AXA3DVQS1LHK08E7MK97S,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:40:24 PST 2016,Mon Mar 07 08:41:04 PST 2016,Tue Mar 08 08:41:04 PST 2016,,,,40,0% (0/0),0% (0/0),0% (0/0),Palace_of_Versailles-Costs_of_restoration_programmes,"<font color=""blue"">Question</font>: Who was the director of the museum of Versailles in the 1950s?<br/><font color=""blue"">Sentence(s)</font>: Starting in the 1950s, when the museum of Versailles was under the directorship of Gérald van der Kemp, the objective was to restore the palace to its state – or as close to it as possible – in 1789 when the royal family left the palace.",Who was the Versailles museum director in the 50s?,,
3XU9MCX6VOC6YSWCQ3Z7RAVISM4R2P,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:02 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:02 PDT 2016,,,3MD9PLUKKIEECP5QC6W5TLWXM4FZNA,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:43:41 PST 2016,Mon Mar 07 08:44:25 PST 2016,Tue Mar 08 08:44:25 PST 2016,,,,44,0% (0/0),0% (0/0),0% (0/0),Fruitvale_Station-Music,"<font color=""blue"">Question</font>: Who composed Fruitvale Station?<br/><font color=""blue"">Sentence(s)</font>: The musical score to ""Fruitvale Station"" was composed by Ludwig Göransson.",Who scored Fruitvale Station?,,
3H5TOKO3D9JNFNDF2TFX9U1KGDN643,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:59 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:59 PDT 2016,,,3AZHRG4CU4KA606QQTZYE8V5ZG7035,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:50:48 PST 2016,Mon Mar 07 08:51:33 PST 2016,Tue Mar 08 08:51:33 PST 2016,,,,45,0% (0/0),0% (0/0),0% (0/0),"Sunflowers_(Van_Gogh_series)-The_Paris_""Sunflowers""","<font color=""blue"">Question</font>: When was it revealed that Van Gogh painted Sunflowers?<br/><font color=""blue"">Sentence(s)</font>: The fact that he had painted Sunflowers already is only revealed in spring 1889, when Gauguin claimed one of the Arles versions in exchange for studies he had left behind after leaving Arles for Paris.",When was the painter of Sunflowers discovered?,,
3MZ3TAMYTLNA9DAEF6KZEQ2ZHI2RI1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:04 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:04 PDT 2016,,,3R5F3LQFV2KWUA52DLWI8AW2CELZOQ,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:49:20 PST 2016,Mon Mar 07 08:49:53 PST 2016,Tue Mar 08 08:49:53 PST 2016,,,,33,0% (0/0),0% (0/0),0% (0/0),September_11_attacks-Health_issues,"<font color=""blue"">Question</font>: Who was criticized for saying the area was environmentally safe?<br/><font color=""blue"">Sentence(s)</font>: Christine Todd Whitman, administrator of the EPA in the aftermath of the attacks, was heavily criticized by a U.S. District Judge for incorrectly saying that the area was environmentally safe.",Who  said the area was environmentally safe when it wasn't?,,
35ZRNT9RUIYSMX0F2BW8GPV5NDKO3O,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:04 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:04 PDT 2016,,,3BF51CHDTVAP08DP5EO0I2WFILMH0Q,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:39:04 PST 2016,Mon Mar 07 08:40:19 PST 2016,Tue Mar 08 08:40:19 PST 2016,,,,75,0% (0/0),0% (0/0),0% (0/0),"Assassination_of_Martin_Luther_King,_Jr.-Assassination","<font color=""blue"">Question</font>: What type of gun was Martin Luther King Jr. shot by?<br/><font color=""blue"">Sentence(s)</font>: ]]At 6:01 p.m. on Thursday, April 4, 1968, while he was standing on the motel's second floor balcony, King was struck by a single .30-06 bullet fired from a Remington 760 Gamemaster.",What gun was MLK Jr. shot by?,,
3VMV5CHJZ8F9T1HBT7PRTTQ1QQ6TGN,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:02 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:02 PDT 2016,,,3LO69W1SU3DOX870A1S1VMC26JMLG6,A35SNDCWZG9VEA,Submitted,Mon Mar 07 08:45:30 PST 2016,Mon Mar 07 08:46:22 PST 2016,Tue Mar 08 08:46:22 PST 2016,,,,52,0% (0/0),0% (0/0),0% (0/0),The_Night_Watch-Cultural_legacy,"<font color=""blue"">Question</font>: Which ""The Night Watch"" inspired literary work was written by Agustina Bessa Luis?<br/><font color=""blue"">Sentence(s)</font>:  In 2006 ""The Night Watch"" has inspired the literary work A Ronda da Noite by the famous Portuguese writer Agustina Bessa Luís.","What work, written by Augustina Bessa Luis, was inspired by ""The Night Watch""?",,
39O6Z4JLX2XZSFGQNCPAIXEHQ1IVXX,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:01 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:01 PDT 2016,,,3PS7W85Z8Z2X1BSX54OIPW0WWJET9R,A361EVMLK9O0G1,Submitted,Mon Mar 07 08:51:43 PST 2016,Mon Mar 07 08:53:08 PST 2016,Tue Mar 08 08:53:08 PST 2016,,,,85,0% (0/0),0% (0/0),0% (0/0),The_Creation_of_Adam-Anatomical_theories,"<font color=""blue"">Question</font>: Who discussed Dr. Meshberger's interpretation?<br/><font color=""blue"">Sentence(s)</font>: Dr. Meshberger's interpretation has been discussed by Dr. Mark Lee Appler.",Who talked about Dr. Meshberger's interpretation?,,
3E9VAUV7BWE40W32HDKG5O7D7XCAYI,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:51 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:51 PDT 2016,,,33TIN5LC04ATIXRRFABHXDSBBLV9YV,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:43:43 PST 2016,Mon Mar 07 08:44:03 PST 2016,Tue Mar 08 08:44:03 PST 2016,,,,20,0% (0/0),0% (0/0),0% (0/0),Handball-Abstract,"<font color=""blue"">Question</font>: What year was the modern set of rules published?<br/><font color=""blue"">Sentence(s)</font>: The modern set of rules was published in 1917 in Germany, and had several revisions since.",When was the modern set of rules published?,,
30P8I9JKOILQQWWGH66FQENXX28V5N,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:44 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:44 PDT 2016,,,3F0BG9B9MPNP4E3Y0DDXJH15GV5Y76,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:41:59 PST 2016,Mon Mar 07 08:42:31 PST 2016,Tue Mar 08 08:42:31 PST 2016,,,,32,0% (0/0),0% (0/0),0% (0/0),Nanking_Massacre-Japan,"<font color=""blue"">Question</font>: Do Japanese citizens acknowledge that Japanese soldiers committed atrocities at Nanking?<br/><font color=""blue"">Sentence(s)</font>: Recognizing the Nanking Massacre as such can be viewed in some circles in Japan as ""Japan bashing"" (in the case of foreigners) or ""self-flagellation"" (in the case of Japanese).The majority of Japanese acknowledge that Japanese troops committed atrocities during the Nanking Massacre.",Do Japanese citizens feel Japanese soldiers are responsible for the crimes committed at Nanking?,,
3DZKABX2ZI5BPH5VWGTN4KT7PJUVCV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:50 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:50 PDT 2016,,,37C0GNLMHF3323U2L7LR0IR83WHD6G,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:45:17 PST 2016,Mon Mar 07 08:45:36 PST 2016,Tue Mar 08 08:45:36 PST 2016,,,,19,0% (0/0),0% (0/0),0% (0/0),Take_Care_(album)-Accolades,"<font color=""blue"">Question</font>: What ranking did ""Take Care"" land at?<br/><font color=""blue"">Sentence(s)</font>: According to Metacritic, ""Take Care"" was the ninth best ranked album in year-end top 10 lists by music critics, based on 135 lists.","What was ""Take Care"" ranked?",,
3MYASTQBG7BTP1FSADUOI3CHTRSDQK,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:55 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:55 PDT 2016,,,3Y4W8Q93LZKOHT93MFTZCA77KP8DV7,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:46:39 PST 2016,Mon Mar 07 08:46:59 PST 2016,Tue Mar 08 08:46:59 PST 2016,,,,20,0% (0/0),0% (0/0),0% (0/0),Belgium-Religion,"<font color=""blue"">Question</font>: What are Belgium's three officially recognized religions?<br/><font color=""blue"">Sentence(s)</font>: Belgium has three officially recognized religions: Christianity (Catholic, Protestantism, Orthodoxy and Anglicanism), Islam and Judaism.In the early 2000s there were approximately 42,000 Jews in Belgium.",Which three religions are officially recognized in Belgium?,,
3T6SSHJUZFAXGE7VPJQQ0Y18UMIIIN,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:52 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:52 PDT 2016,,,3YDTZAI2WXGVVLACMQ8H2I6LI8841W,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:41:33 PST 2016,Mon Mar 07 08:41:46 PST 2016,Tue Mar 08 08:41:46 PST 2016,,,,13,0% (0/0),0% (0/0),0% (0/0),"Person_of_interest-""Hatfill_v._Ashcroft""","<font color=""blue"">Question</font>: When was the case settled?<br/><font color=""blue"">Sentence(s)</font>: The case was settled in 2008 for $5.8 million.",What year was the case settled?,,
31SIZS5W59FNQBYXSEP8NSTL8SIQR2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:55 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:55 PDT 2016,,,3MX2NQ3YC9ULH5Z57OCY2JG0NJFX5J,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:36:34 PST 2016,Mon Mar 07 08:36:41 PST 2016,Tue Mar 08 08:36:41 PST 2016,,,,7,0% (0/0),0% (0/0),0% (0/0),Las_Vegas_Strip-Boundaries,"<font color=""blue"">Question</font>: In what year was the Welcome to Fabulous Las Vegas sign built?<br/><font color=""blue"">Sentence(s)</font>: In 1959 the Welcome to Fabulous Las Vegas sign was constructed exactly outside of the city limits.",When did the Welcome to Fabulous Las Vegas sign to build?,,
3UYRNV2KITZW5969DDRRSH3BDP88NM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:48 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:48 PDT 2016,,,3RGU30DZTA8IUSFMIJEJSCJ7YGSMJC,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:44:20 PST 2016,Mon Mar 07 08:44:53 PST 2016,Tue Mar 08 08:44:53 PST 2016,,,,33,0% (0/0),0% (0/0),0% (0/0),Arepa-Flour,"<font color=""blue"">Question</font>: Areparina flour is the most popular brand in what country!<br/><font color=""blue"">Sentence(s)</font>: The most popular brand names of maize flour are Harina PAN in Venezuela and Areparina in Colombia.",In what country is Areparina the most popular brand of flour?,,
3IZPORCT1F9ADIZU9O2EEE1KH5NRH8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:31:03 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:31:03 PDT 2016,,,358010RM5ET2FZEKDFUB6HAZ07JXVS,A362DCLFE4LWPM,Submitted,Mon Mar 07 08:46:08 PST 2016,Mon Mar 07 08:46:28 PST 2016,Tue Mar 08 08:46:28 PST 2016,,,,20,0% (0/0),0% (0/0),0% (0/0),The_Invisible_War-Members_of_Congress,"<font color=""blue"">Question</font>: What state is congressman Mike Turner from in the movie The Invisible War<br/><font color=""blue"">Sentence(s)</font>:  Mike Turner (R, Ohio)","In the movie The Invisible War, what state is congressman Mike Turner from?",,
389A2A304OIVWG4FTJ5YJR3HVNI0C9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:43 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:43 PDT 2016,,,3W2LOLRXLBF42SYW5CACFQDUJSQKRW,A36LOA6VLJU157,Submitted,Mon Mar 07 08:35:54 PST 2016,Mon Mar 07 08:36:37 PST 2016,Tue Mar 08 08:36:37 PST 2016,,,,43,100% (1/1),100% (1/1),0% (0/0),Operation_Barbarossa-Events,"<font color=""blue"">Question</font>: What was the first Soviet city to receive the title of 'Hero City'?<br/><font color=""blue"">Sentence(s)</font>: Leningrad was the first Soviet city to receive the title of 'Hero City'.In addition to the main attacks of ""Barbarossa"", German forces occupied the Finnish district of Petsamo in order to secure its important nickel mines.",The title of 'Hero City' was given to which Soviet City first?,,
3FJ2RVH25Z60US0QWMZL0PVOM0Z92L,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 08:30:57 PST 2016,1,BatchId:2299282;,180,86400,Mon Mar 14 09:30:57 PDT 2016,,,3HVVDCPGTESC2C05DGGYODTN5SWTYD,A36LOA6VLJU157,Submitted,Mon Mar 07 08:39:03 PST 2016,Mon Mar 07 08:40:02 PST 2016,Tue Mar 08 08:40:02 PST 2016,,,,59,100% (1/1),100% (1/1),0% (0/0),Malaysia-Culture,"<font color=""blue"">Question</font>: What year did the government create the ""National Cultural Policy""<br/><font color=""blue"">Sentence(s)</font>: Due to the structure of the government, coupled with the social contract theory, there has been minimal cultural assimilation of ethnic minorities.In 1971, the government created a ""National Cultural Policy"", defining Malaysian culture.","When was the ""National Cultural Policy"" created by the government?",,
