HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
39AYGO6AFFK91VNLKYUT837K74B6NB,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:04 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:04 PDT 2016,,,3ATTHHXXWAOXTTUKE8VSRSK5SAVXID,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:17:59 PST 2016,Tue Mar 08 08:18:24 PST 2016,Wed Mar 09 08:18:24 PST 2016,,,,25,100% (599/599),100% (599/599),100% (432/432),Gravitational_wave-Radiation_from_other_sources,"<font color=""blue"">Question</font>: In gravitational wave why is it important to understand mass?<br/><font color=""blue"">Sentence(s)</font>: The combination of greater masses and smaller separation means that the energy given off by the Hulse-Taylor binary will be far greater than the energy given off by the Earth-Sun system — roughly 1022 times as much.The information about the orbit can be used to predict just how much energy (and angular momentum) should be given off in the form of gravitational waves.",Why do we need to understand gravitational waves to understand mass?,,
34KYK9TV2R8CNKWLOLSNID3I84UBSD,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:10 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:10 PDT 2016,,,3RANCT1ZVFHVPHMJ3TSOLYHO32UUB9,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:25:35 PST 2016,Tue Mar 08 08:25:53 PST 2016,Wed Mar 09 08:25:53 PST 2016,,,,18,100% (599/599),100% (599/599),100% (432/432),Lebanon-Geography,"<font color=""blue"">Question</font>: Where is Lebanon located?<br/><font color=""blue"">Sentence(s)</font>: Lebanon is located in Western Asia between latitudes 33° and 35° N and longitudes 35° and 37° E.The country's surface area is of which is land.",What latitude and longetude is Lebanon located at?,,
3GONHBMNHVY57NMWA2C4SMBF7IYMZI,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:17 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:17 PDT 2016,,,3E1QT0TDFP97ESTC60J0BT3C11N8IH,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:18:44 PST 2016,Tue Mar 08 08:21:37 PST 2016,Wed Mar 09 08:21:37 PST 2016,,,,173,100% (599/599),100% (599/599),100% (432/432),Dexter_(TV_series)-Video_game,"<font color=""blue"">Question</font>: Why is it speculated that there won't be an Xbox 360 & PlayStation 3 release of the Dexter game?<br/><font color=""blue"">Sentence(s)</font>: Plans to release the game on the Xbox 360 and PlayStation 3 seem to have been cancelled, as there has been no recent information regarding expansion of the game onto these platforms.",Why do people think there won't be the Dexter game released on new systems?,,
3YD0MU1NC21LLC71U4UGSBNG38W7AR,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:17 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:17 PDT 2016,,,3YDTZAI2WXGVVLACMQ8H2I6LIDG41E,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:21:49 PST 2016,Tue Mar 08 08:22:12 PST 2016,Wed Mar 09 08:22:12 PST 2016,,,,23,100% (599/599),100% (599/599),100% (432/432),Grey's_Anatomy-Overview,"<font color=""blue"">Question</font>: What does the series focus on?<br/><font color=""blue"">Sentence(s)</font>: The series sets aside medical ethics concerns to focus on character development and relationships.",What is the focus of the show?,,
3FULMHZ7OUXP4QY7P9MEYQY66NV4MO,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:17 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:17 PDT 2016,,,3ZQIG0FLQEGNQZ9U3AYP4YWSRAKVWE,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:13:15 PST 2016,Tue Mar 08 08:13:36 PST 2016,Wed Mar 09 08:13:36 PST 2016,,,,21,100% (599/599),100% (599/599),100% (432/432),2_Broke_Girls-Recurring_cast,"<font color=""blue"">Question</font>: Who is Max's love interest in season 1 and 2?<br/><font color=""blue"">Sentence(s)</font>:  Nick Zano as Johnny (seasons 1–2), Max's on-again-off-again love interest.",Who is Max in love with in the first two seasons?,,
3JU8CV4BRLCZTM5209TFTSY6SJ6POF,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:17 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:17 PDT 2016,,,3R5F3LQFV2KWUA52DLWI8AW2CJTOZX,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:23:34 PST 2016,Tue Mar 08 08:23:54 PST 2016,Wed Mar 09 08:23:54 PST 2016,,,,20,100% (599/599),100% (599/599),100% (432/432),Once_Upon_a_Time_(TV_series)-Abstract,"<font color=""blue"">Question</font>: What day was the spinoff airing in the 2013-2014 season?<br/><font color=""blue"">Sentence(s)</font>: The spin-off, that includes crossovers with its parent show, airs at 8:00pm (ET) on Thursday nights in the 2013–14 TV schedule.",What day did the spinoff air in 2013-14?,,
37VUR2VJ6APV35PXP29YXWMR0PH1CQ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:05 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:05 PDT 2016,,,3XUHV3NRVKYOVFZQ2KUCZXS6ZY7H5V,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:25:55 PST 2016,Tue Mar 08 08:26:23 PST 2016,Wed Mar 09 08:26:23 PST 2016,,,,28,100% (599/599),100% (599/599),100% (432/432),Proton-Description,"<font color=""blue"">Question</font>: What is nucleaus of the most common isotope of the hydrogen atom?<br/><font color=""blue"">Sentence(s)</font>: The nucleus of the most common isotope of the hydrogen atom (with the chemical symbol ""H"") is a lone proton.",What is the most common isotope of the hydrogen atom?,,
3SMIWMMK615KQ0M08HJJKSYR32XUWS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:18 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:18 PDT 2016,,,34PGFRQONOBEZ490MLK61ALYWNEWJV,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:23:04 PST 2016,Tue Mar 08 08:23:33 PST 2016,Wed Mar 09 08:23:33 PST 2016,,,,29,100% (599/599),100% (599/599),100% (432/432),Glee_(TV_series)-Promotion,"<font color=""blue"">Question</font>: Which season's promotional posters have the stars throwing slushies at the camera in pairs?<br/><font color=""blue"">Sentence(s)</font>: The second season's promotional posters have the stars throwing slushies at the camera in pairs.",What year's posters have the characters throwing slushies?,,
3GL25Y6843UG2SMH9KOJV1V4ZI0XMW,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:18 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:18 PDT 2016,,,3RU7GD8VPOTHEYVPXTFP1H4PZ9OPS9,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:17:39 PST 2016,Tue Mar 08 08:18:10 PST 2016,Wed Mar 09 08:18:10 PST 2016,,,,31,100% (599/599),100% (599/599),100% (432/432),Hell's_Kitchen_(U.S._TV_series)-Cast,"<font color=""blue"">Question</font>: Please list the sous chef of the first 5 seasons<br/><font color=""blue"">Sentence(s)</font>:  Scott Leibfried (Seasons 1 – 10)</br> Mary-Ann Salcedo (Seasons 1 – 3)</br> Gloria Felix (Seasons 4 – 5)",Who was the sous chef in each of the first 5 seasons?,,
309D674SHZLWG37PRZ2N38Z0M18CBK,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:18 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:18 PDT 2016,,,3JPSL1DZ5SZDBHXI0EG6CS5ODOGAN2,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:21:38 PST 2016,Tue Mar 08 08:22:04 PST 2016,Wed Mar 09 08:22:04 PST 2016,,,,26,100% (599/599),100% (599/599),100% (432/432),Hell's_Kitchen_(U.S._TV_series)-Setting,"<font color=""blue"">Question</font>: What studio was once located where Hell's Kitchen is now filmed?<br/><font color=""blue"">Sentence(s)</font>: The studio sits on the former location of the famous RKO Forty Acres backlot, which was used in movies such as Gone With The Wind and television series such as ""The Andy Griffith Show"" and ""The Adventures of Superman"".",What was once where Hell's Kitchen is now filmed?,,
363A7XIFV4MNW28XC2XWYP3JPQ2AVL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:06 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:06 PDT 2016,,,3LUY3GC63Z0VV0BX9QHE6Q8TCVA7P3,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:12:28 PST 2016,Tue Mar 08 08:12:51 PST 2016,Wed Mar 09 08:12:51 PST 2016,,,,23,100% (599/599),100% (599/599),100% (432/432),Cereal-Period,"<font color=""blue"">Question</font>: What two hand tools are commonly used in developing countries for harvesting cereal crops.<br/><font color=""blue"">Sentence(s)</font>: In developing countries, a variety of harvesting methods are in use, depending on the cost of labor, from combines to hand tools such as the scythe or cradle.If a crop is harvested during wet weather, the grain may not dry adequately in the field to prevent spoilage during its storage.",What two tools are used to harvest cereal crops in developing countries?,,
3XAOZ9UYRZRZX6ZGUKATH1B844I1QV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:11 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:11 PDT 2016,,,3IAEQB9FMEK1WI98CPYVYCQLR3HWDH,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:22:30 PST 2016,Tue Mar 08 08:23:01 PST 2016,Wed Mar 09 08:23:01 PST 2016,,,,31,100% (599/599),100% (599/599),100% (432/432),Singapore-Government_and_politics,"<font color=""blue"">Question</font>: Which party made gains in the 2011 elections?<br/><font color=""blue"">Sentence(s)</font>: However, in the most recent Parliamentary elections in 2011, the opposition, led by the Workers' Party, made material gains, increasing its representation to six elected MPs.The legal system of Singapore is based on English common law, but with substantial local differences.",Which party gained seats in the 2011 races?,,
336OE47KI2KK3FB0D7TOGE0AH95VWH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:06 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:06 PDT 2016,,,3GDTJDAPVUBTABJ3RFHS3MATIA7M8B,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:23:19 PST 2016,Tue Mar 08 08:23:41 PST 2016,Wed Mar 09 08:23:41 PST 2016,,,,22,100% (599/599),100% (599/599),100% (432/432),Seafood-Abstract,"<font color=""blue"">Question</font>: Give the definition of Seafood.<br/><font color=""blue"">Sentence(s)</font>: Seafood is any form of sea life regarded as food by humans.",What is seafood defined as?,,
3NBFJK3IOHITG9C3XQ3SZJKERSIOG9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:11 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:11 PDT 2016,,,3C5W7UE9CFQJPCKBZNTKJLRM9JFXMT,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:18:25 PST 2016,Tue Mar 08 08:19:05 PST 2016,Wed Mar 09 08:19:05 PST 2016,,,,40,100% (599/599),100% (599/599),100% (432/432),Israel-Museums,"<font color=""blue"">Question</font>: Where are both the Rockefeller Museum and the L.A. Mayer Institute for Islamic Art located?<br/><font color=""blue"">Sentence(s)</font>: ""Mishkan Le'Omanut"" on Kibbutz Ein Harod Meuhad is the largest art museum in the north of the country.Several Israeli museums are devoted to Islamic culture, including the Rockefeller Museum and the L. A. Mayer Institute for Islamic Art, both in Jerusalem.",Where are Rockefeller Museum and LA Mayer Institute for Islamic Art?,,
3K2CEDRACB19LBDX4ANM6YAYMMBTM8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:11 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:11 PDT 2016,,,3JCG6DTRV3QQ1UHR52596MFYMHOQQB,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:12:54 PST 2016,Tue Mar 08 08:13:15 PST 2016,Wed Mar 09 08:13:15 PST 2016,,,,21,100% (599/599),100% (599/599),100% (432/432),Finland-Biodiversity,"<font color=""blue"">Question</font>: What country does Taiga cover most of?<br/><font color=""blue"">Sentence(s)</font>: Taiga covers most of Finland from northern regions of southern provinces to the north of Lapland.",What country is Taiga in?,,
388FBO7JZRTBKFXRQHPLRURD6E3YN2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:06 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:06 PDT 2016,,,3FK0YFF9PZGABA9PD0TTIWDEK1KVV6,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:27:31 PST 2016,Tue Mar 08 08:27:57 PST 2016,Wed Mar 09 08:27:57 PST 2016,,,,26,100% (599/599),100% (599/599),100% (432/432),Marzipan-Iberian_Peninsula_line,"<font color=""blue"">Question</font>: How much ground almonds by percentage must almond paste contain to be called marzipan in Sweden and Finland?<br/><font color=""blue"">Sentence(s)</font>: However, in Sweden and Finland almond paste refers to a marzipan that contains 50% ground almonds, a much higher quality than regular marzipan.",What percentage of marzipan must be almond paste?,,
3S37Y8CWI80L92SLTBS17O0X4P8W46,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:11 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:11 PDT 2016,,,3WETL7AQWT8917SRNZ5AV3RWGTO359,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:12:09 PST 2016,Tue Mar 08 08:12:35 PST 2016,Wed Mar 09 08:12:35 PST 2016,,,,26,100% (599/599),100% (599/599),100% (432/432),Chile-21st_century,"<font color=""blue"">Question</font>: Who succeeded Frei Ruiz-Tagle?<br/><font color=""blue"">Sentence(s)</font>: Frei Ruiz-Tagle was succeeded in 2000 by Socialist Ricardo Lagos, who won the presidency in an unprecedented runoff election against Joaquín Lavín of the rightist Alliance for Chile.",Who reigned after Ruiz-Tagle?,,
31SIZS5W59FNQBYXSEP8NSTL82CRQH,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:07 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:07 PDT 2016,,,3I3WADAZ9Q4YNWLD6XP2J6P7BKK5O6,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:13:05 PST 2016,Tue Mar 08 08:13:24 PST 2016,Wed Mar 09 08:13:24 PST 2016,,,,19,100% (599/599),100% (599/599),100% (432/432),"French_toast-""Pain_perdu""","<font color=""blue"">Question</font>: Why is french toast called ""lost bread""?<br/><font color=""blue"">Sentence(s)</font>: It is called ""lost bread"" because it is a way to reclaim stale or ""lost"" bread.","how did ""lost bread"" get its name?",,
3O4VWC1GEW6ELM9IMY438TEJOT3J3D,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:07 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:07 PDT 2016,,,317HQ483I7SSHZGGC28JTQT7QWKNII,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:11:49 PST 2016,Tue Mar 08 08:12:26 PST 2016,Wed Mar 09 08:12:26 PST 2016,,,,37,100% (599/599),100% (599/599),100% (432/432),Chilli_crab-Origins,"<font color=""blue"">Question</font>: When did Ng YenYen say other countries were hijacking their food?<br/><font color=""blue"">Sentence(s)</font>: In September 2009, Ng Yen Yen, Malaysia's Tourism Minister, controversially claimed that, among other dishes, that ""Chilli crab is Malaysian"", accusing ""other countries"" of ""hijacking our food"".",What year did YenYen make a claim about other countries stealing their food?,,
3RIHDBQ1NEYJG2M24G6XSF7ABSHMHS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:07 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:07 PDT 2016,,,3LUY3GC63Z0VV0BX9QHE6Q8TCVCP7N,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:24:31 PST 2016,Tue Mar 08 08:24:54 PST 2016,Wed Mar 09 08:24:54 PST 2016,,,,23,100% (599/599),100% (599/599),100% (432/432),Fajita-Abstract,"<font color=""blue"">Question</font>: What is the northern Mexican variant of the dish called?<br/><font color=""blue"">Sentence(s)</font>: The northern Mexican variant of the dish name is Arrachera.",The dish is called what in northern Mexico?,,
3KL228NDMVMAQIROZYBZS2357N9KGM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:20 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:20 PDT 2016,,,3U5NZHP4LR2SOPH9MZ3QX3XNQY8PHP,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:25:43 PST 2016,Tue Mar 08 08:26:06 PST 2016,Wed Mar 09 08:26:06 PST 2016,,,,23,100% (599/599),100% (599/599),100% (432/432),Grand_Central_Terminal-Grand_Central_Terminal,"<font color=""blue"">Question</font>: What years was the building torn down and replaced?<br/><font color=""blue"">Sentence(s)</font>: .Between 1903 and 1913, the entire building was torn down in phases and replaced by the current Grand Central Terminal, which was designed by the architectural firms of Reed and Stem and Warren and Wetmore, who entered an agreement to act as the associated architects of Grand Central Terminal in February 1904.",When was the building torn down and then replaced?,,
3GS542CVJVNSTPJDE51JYWY06KJ95Z,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:12 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:12 PDT 2016,,,33LK57MYLT5BS2XVK2DRSF6398VZS4,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:27:10 PST 2016,Tue Mar 08 08:27:30 PST 2016,Wed Mar 09 08:27:30 PST 2016,,,,20,100% (599/599),100% (599/599),100% (432/432),Gravity_(film)-Cast,"<font color=""blue"">Question</font>: Who played Dr. Ryan Stone in the movie ""Gravity""?<br/><font color=""blue"">Sentence(s)</font>:  Sandra Bullock as Dr. Ryan Stone, a medical engineer and mission specialist who is on her first space mission.",What actress played Dr. Ryan Stone?,,
3421H3BM9AH00OYY375DZ6H5OLE9JL,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,3ZAK8W07I4EU5UJ95DVZ1HL5CYXU0N,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:24:29 PST 2016,Tue Mar 08 08:24:44 PST 2016,Wed Mar 09 08:24:44 PST 2016,,,,15,100% (599/599),100% (599/599),100% (432/432),Disney's_Hollywood_Studios-Annual_events,"<font color=""blue"">Question</font>: When was the event's final presentation/<br/><font color=""blue"">Sentence(s)</font>: The event's final presentation was in November 2008, with ABC instead planning to schedule multiple, smaller regional events around the country for its fans.",What month and year did the final presentation occur?,,
3Y3CZJSZ9KTYXPFZ8M15PHYUC6OR53,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:09 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:09 PDT 2016,,,3TUI152ZZBN2KQXAKNFU5L7QE5Y1QT,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:22:46 PST 2016,Tue Mar 08 08:23:17 PST 2016,Wed Mar 09 08:23:17 PST 2016,,,,31,100% (599/599),100% (599/599),100% (432/432),Shabu-shabu-Preparation,"<font color=""blue"">Question</font>: What ingredients are used in the making of Shabu-shabu?<br/><font color=""blue"">Sentence(s)</font>: The dish was originally made with thinly sliced beef , but some versions use pork, crab, chicken, lamb, duck, or lobster.</br>Most often, ribeye steak is used, but less tender cuts, such as top sirloin, are also common.</br>In some places, ""udon"", ""mochi"" or ""harusame"" noodles may also be served.The dish is prepared by submerging a thin slice of meat or a piece of vegetable in a pot of boiling water or ""dashi"" (broth) made with ""konbu"" (kelp) and stirring it.</br>Cooked meat and vegetables are usually dipped in ""ponzu"" or ""goma"" (sesame seed) sauce before eating, and served with a bowl of steamed white rice.",What do you use to make Shabu-shabu?,,
3THR0FZ95PT921Q48H08CBPMN94OLF,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:14 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:14 PDT 2016,,,3M68NM076H7X3DD738GB578CI2FR6H,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:24:05 PST 2016,Tue Mar 08 08:24:23 PST 2016,Wed Mar 09 08:24:23 PST 2016,,,,18,100% (599/599),100% (599/599),100% (432/432),Looper_(film)-Release,"<font color=""blue"">Question</font>: Who released the film theatrically in the United States?<br/><font color=""blue"">Sentence(s)</font>: The film was then released theatrically in the United States on , 2012 by FilmDistrict, who obtained the domestic rights from production company Endgame Entertainment at the 2011 Cannes Film Festival.",What distributor released the film in the US?,,
38O9DZ0A62NDC9YSYFW9GF4MW9K26G,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,3SLE99ER0NDCBGGT9GRW2QW35K8ZB2,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:19:06 PST 2016,Tue Mar 08 08:21:47 PST 2016,Wed Mar 09 08:21:47 PST 2016,,,,161,100% (599/599),100% (599/599),100% (432/432),Victoria_Peak-History,"<font color=""blue"">Question</font>: Why was the Peak Tram created?<br/><font color=""blue"">Sentence(s)</font>: They also reserved the Peak Tram for the use of such passengers during peak periods.",Why did they create Peak Tram?,,
3XJOUITW8UR06QBPW3U3N7U3WN8TQV,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:14 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:14 PDT 2016,,,3XLBSAQ9Z4CP94D3WZFGXOA7MUIZ7H,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:25:09 PST 2016,Tue Mar 08 08:25:41 PST 2016,Wed Mar 09 08:25:41 PST 2016,,,,32,100% (599/599),100% (599/599),100% (432/432),Moonrise_Kingdom-Abstract,"<font color=""blue"">Question</font>: Who acquired Worldwide rights to the film?<br/><font color=""blue"">Sentence(s)</font>: Described as an ""eccentric pubescent love story"", it features newcomers Jared Gilman and Kara Hayward in the film's main roles and an ensemble cast.Filming took place in Rhode Island from April until June 29, 2011.</br>Worldwide rights to the independently-produced film were acquired by Focus Features.",Who bought the rights to the film?,,
3JMNNNO3B14B6ODYPX9DE93ZKBE2WI,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:21 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:21 PDT 2016,,,3V5Q80FXIXRH2A945G3CXWOKWJZ32A,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:26:25 PST 2016,Tue Mar 08 08:26:49 PST 2016,Wed Mar 09 08:26:49 PST 2016,,,,24,100% (599/599),100% (599/599),100% (432/432),Disney_California_Adventure-Early_changes_and_expansions,"<font color=""blue"">Question</font>: What game show was brought in the first year of operation?<br/><font color=""blue"">Sentence(s)</font>: Within the first year of operation, Disney's Electrical Parade and Who Wants to Be a Millionaire – Play It!",What game show appeared in the first year?,,
3HO4MYYR12OMWL7UHZ6FMYZEF03U6Q,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Tue Mar 08 07:55:23 PST 2016,1,BatchId:2301115;,180,86400,Tue Mar 15 08:55:23 PDT 2016,,,3GD6L00D3SXBZBZISU8DOCNL4411M6,A4T1X0PO5N1G9,Submitted,Tue Mar 08 08:22:05 PST 2016,Tue Mar 08 08:22:28 PST 2016,Wed Mar 09 08:22:28 PST 2016,,,,23,100% (599/599),100% (599/599),100% (432/432),Les_Demoiselles_d'Avignon-Public_view_and_title,"<font color=""blue"">Question</font>: Who lent the exhibition space at 26 rue d""antin?<br/><font color=""blue"">Sentence(s)</font>: The exhibition space at 26 rue d'Antin was lent by the famous couturier and art collector Paul Poiret.",What artist lent the space at 26 rue d'antin?,,
