HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.candidates,Input.content,Answer.QuestionSentencesBox,Answer.QuestionTextBox,Approve,Reject
3P7RGTLO6ED9GRELDYJPWGS29A9KAN,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3R2UR8A0IAG7PF5NC38XBPGR3U4XO3,A3AEFCFAVPNFOH,Approved,Tue Mar 01 14:04:13 PST 2016,Tue Mar 01 14:05:06 PST 2016,Wed Mar 02 14:05:06 PST 2016,Tue Mar 01 14:57:30 PST 2016,,,53,100% (23/23),100% (23/23),100% (23/23),RNA-In_RNA_processing,1,"Category: Science<br/>Title: RNA<br/>Section: In RNA processing<br/><br/>1. <strike>Many RNAs are involved in modifying other RNAs.Introns are spliced out of pre-mRNA by spliceosomes, which contain several small nuclear RNAs (snRNA), or the introns can be ribozymes that are spliced by themselves.RNA can also be altered by having its nucleotides modified to other nucleotides than A, C, G and U.In eukaryotes, modifications of RNA nucleotides are in general directed by small nucleolar RNAs (snoRNA; 60-300 nt), found in the nucleolus and cajal bodies.</strike><br/>2. snoRNAs associate with enzymes and guide them to a spot on an RNA by basepairing to that RNA.<br/>3. These enzymes then perform the nucleotide modification.<br/>4. rRNAs and tRNAs are extensively modified, but snRNAs and mRNAs can also be the target of base modification.<br/>5. RNA can also be methylated.<br/>",2,How are snoRNAs guided to a spot on an RNA?,,
3LOJFQ4BOXF7EYHXX8ARMH08UD7DKJ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3IUZPWIU1O79AOFI46KI2PLBANOWKP,A2I7IBMDE3SFTI,Approved,Tue Mar 01 13:58:48 PST 2016,Tue Mar 01 13:59:30 PST 2016,Wed Mar 02 13:59:30 PST 2016,Tue Mar 01 14:57:27 PST 2016,,,42,100% (58/58),100% (58/58),100% (58/58),Virus-Vaccines,9,"Category: Science<br/>Title: Virus<br/>Section: Vaccines<br/><br/>1. Vaccination is a cheap and effective way of preventing infections by viruses.<br/>2. Vaccines were used to prevent viral infections long before the discovery of the actual viruses.<br/>3. Their use has resulted in a dramatic decline in morbidity (illness) and mortality (death) associated with viral infections such as polio, measles, mumps and rubella.<br/>4. Smallpox infections have been eradicated.<br/>5. Vaccines are available to prevent over thirteen viral infections of humans, and more are used to prevent viral infections of animals.<br/>6. Vaccines can consist of live-attenuated or killed viruses, or viral proteins (antigens).<br/>7. Live vaccines contain weakened forms of the virus, which do not cause the disease but, nonetheless, confer immunity.<br/>8. Such viruses are called attenuated.<br/>9. <strike>Live vaccines can be dangerous when given to people with a weak immunity, (who are described as immunocompromised), because in these people, the weakened virus can cause the original disease.</strike><br/>10. Biotechnology and genetic engineering techniques are used to produce subunit vaccines.<br/>11. These vaccines use only the capsid proteins of the virus.<br/>12. Hepatitis B vaccine is an example of this type of vaccine.<br/>13. Subunit vaccines are safe for immunocompromised patients because they cannot cause the disease.The yellow fever virus vaccine, a live-attenuated strain called 17D, is probably the safest and most effective vaccine ever generated.<br/>",5,How many viral infections can vaccines prevent?,,
35O6H0UNLSGHZ1WM0HSWNQC32795J4,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,30MVJZJNHMD3N8WSTAAENQDNXX2J9M,A7BW5SCFKBUCE,Approved,Tue Mar 01 13:45:54 PST 2016,Tue Mar 01 13:51:02 PST 2016,Wed Mar 02 13:51:02 PST 2016,Tue Mar 01 14:57:12 PST 2016,,,308,100% (99/99),100% (99/99),100% (99/99),Bacteria-Origin_and_early_evolution,1,"Category: Science<br/>Title: Bacteria<br/>Section: Origin and early evolution<br/><br/>1. <strike>The ancestors of modern bacteria were unicellular microorganisms that were the first forms of life to appear on Earth, about 4 billion years ago.</strike><br/>2. For about 3 billion years, all organisms were microscopic, and bacteria and archaea were the dominant forms of life.<br/>3. Although bacterial fossils exist, such as stromatolites, their lack of distinctive morphology prevents them from being used to examine the history of bacterial evolution, or to date the time of origin of a particular bacterial species.<br/>4. However, gene sequences can be used to reconstruct the bacterial phylogeny, and these studies indicate that bacteria diverged first from the archaeal/eukaryotic lineage.<br/>5. Bacteria were also involved in the second great evolutionary divergence, that of the archaea and eukaryotes.<br/>6. Here, eukaryotes resulted from the entering of ancient bacteria into endosymbiotic associations with the ancestors of eukaryotic cells, which were themselves possibly related to the Archaea.<br/>7. This involved the engulfment by proto-eukaryotic cells of alpha-proteobacterial symbionts to form either mitochondria or hydrogenosomes, which are still found in all known Eukarya (sometimes in highly reduced form, e.g.<br/>8. in ancient ""amitochondrial"" protozoa).<br/>9. Later on, some eukaryotes that already contained mitochondria also engulfed cyanobacterial-like organisms.<br/>10. This led to the formation of chloroplasts in algae and plants.<br/>11. There are also some algae that originated from even later endosymbiotic events.<br/>12. Here, eukaryotes engulfed a eukaryotic algae that developed into a ""second-generation"" plastid.<br/>13. This is known as secondary endosymbiosis.<br/>",4,Can gene squences be used to reconstruct bacterial phylongeny,,
3JTPR5MTZSCCAL24I2S8O5CGHW95K3,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,386PBUZZXFXYOAX1I7D4SZ4IXRJJLJ,A2SD7GN80U31GW,Approved,Tue Mar 01 13:48:25 PST 2016,Tue Mar 01 13:49:26 PST 2016,Wed Mar 02 13:49:26 PST 2016,Tue Mar 01 14:57:26 PST 2016,,,61,100% (32/32),100% (32/32),100% (25/25),Yeast-Food_spoilage,1,"Category: Science<br/>Title: Yeast<br/>Section: Food spoilage<br/><br/>1. <strike>Yeasts are able to grow in foods with a low pH (5.0 or lower) and in the presence of sugars, organic acids, and other easily metabolized carbon sources.</strike><br/>2. During their growth, yeasts metabolize some food components and produce metabolic end products.<br/>3. This causes the physical, chemical, and sensible properties of a food to change, and the food is spoiled.<br/>4. The growth of yeast within food products is often seen on their surfaces, as in cheeses or meats, or by the fermentation of sugars in beverages, such as juices, and semiliquid products, such as syrups and jams.<br/>5. The yeast of the ""Zygosaccharomyces"" genus have had a long history as spoilage yeasts within the food industry.<br/>6. This is mainly because these species can grow in the presence of high sucrose,ethanol, acetic acid, sorbic acid, benzoic acid, and sulphur dioxide concentrations, representing some of the commonly used food preservation methods.<br/>7. Methylene blue is used to test for the presence of live yeast cells.<br/>8. In oenology, the major spoilage yeast is ""Dekkera bruxellensis "".<br/>",8,What is the major spoilage yeast of wine?,,
30OITAWPBQ349I38F72SNT1QBBNH91,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3PDJHANYK5GKEJZ4734HR366U4S6HV,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:07:46 PST 2016,Tue Mar 01 14:22:07 PST 2016,Wed Mar 02 14:22:07 PST 2016,Tue Mar 01 14:57:09 PST 2016,,,861,100% (99/99),100% (99/99),100% (99/99),Microscope-Abstract,2,"Category: Science<br/>Title: Microscope<br/>Section: Abstract<br/><br/>1. A microscope (from the , ""mikrós"", ""small"" and , ""skopeîn"", ""to look"" or ""see"") is an instrument used to see objects that are too small for the naked eye.<br/>2. <strike>The science of investigating small objects using such an instrument is called microscopy.</strike><br/>3. Microscopic means invisible to the eye unless aided by a microscope.There are many types of microscopes, the most common and first to be invented is the optical microscope which uses light to image the sample.<br/>4. Other major types of microscopes are the electron microscope (both the transmission electron microscope and the scanning electron microscope) and the various types of scanning probe microscope.<br/>",1,What is a microscope used for ?,,
3N2YPY1GI6YQMFP9S7ZIU8TAANEEVY,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3IXQG4FA2TYX5PYG5IXXP2UAPSV9BT,A2L2ZXRHK3SNOP,Approved,Tue Mar 01 14:09:17 PST 2016,Tue Mar 01 14:10:05 PST 2016,Wed Mar 02 14:10:05 PST 2016,Tue Mar 01 14:57:28 PST 2016,,,48,100% (38/38),100% (38/38),100% (38/38),Telescope-Abstract,1,"Category: Science<br/>Title: Telescope<br/>Section: Abstract<br/><br/>1. <strike>A telescope is an instrument that aids in the observation of remote objects by collecting electromagnetic radiation (such as visible light).</strike><br/>2. The first known practical telescopes were invented in the Netherlands at the beginning of the 17th century, using glass lenses.<br/>3. They found use in terrestrial applications and astronomy.Within a few decades, the reflecting telescope was invented, which used mirrors.<br/>4. In the 20th century many new types of telescopes were invented, including radio telescopes in the 1930s and infrared telescopes in the 1960s.<br/>5. The word ""telescope"" now refers to a wide range of instruments detecting different regions of the electromagnetic spectrum, and in some cases other types of detectors.The word """"telescope"""" (from the Greek τῆλε, ""tele"" ""far"" and σκοπεῖν, ""skopein"" ""to look or see""; τηλεσκόπος, ""teleskopos"" ""far-seeing"") was coined in 1611 by the Greek mathematician Giovanni Demisiani for one of Galileo Galilei's instruments presented at a banquet at the Accademia dei Lincei.<br/>6. In the ""Starry Messenger"", Galileo had used the term ""perspicillum"".<br/>",2,Which country were the first known practical telescopes invented?,,
3HUR21WDDUPGW9BVSNCUPWIB8ARXYZ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,39N5ACM9HENZ9JZQONFYKMZZ6WAP9U,A36USZNWDMW7QF,Approved,Tue Mar 01 14:08:00 PST 2016,Tue Mar 01 14:09:30 PST 2016,Wed Mar 02 14:09:30 PST 2016,Tue Mar 01 14:57:19 PST 2016,,,90,100% (24/24),100% (24/24),100% (24/24),Black_hole-Information_loss_paradox,4,"Category: Science<br/>Title: Black hole<br/>Section: Information loss paradox<br/><br/>1. Because a black hole has only a few internal parameters, most of the information about the matter that went into forming the black hole is lost.<br/>2. Regardless of the type of matter which goes into a black hole, it appears that only information concerning the total mass, charge, and angular momentum are conserved.<br/>3. As long as black holes were thought to persist forever this information loss is not that problematic, as the information can be thought of as existing inside the black hole, inaccessible from the outside.<br/>4. <strike>However, black holes slowly evaporate by emitting Hawking radiation.</strike><br/>5. This radiation does not appear to carry any additional information about the matter that formed the black hole, meaning that this information appears to be gone forever.The question whether information is truly lost in black holes (the black hole information paradox) has divided the theoretical physics community (see Thorne–Hawking–Preskill bet).<br/>6. In quantum mechanics, loss of information corresponds to the violation of vital property called unitarity, which has to do with the conservation of probability.<br/>7. It has been argued that loss of unitarity would also imply violation of conservation of energy.<br/>8. Over recent years evidence has been building that indeed information and unitarity are preserved in a full quantum gravitational treatment of the problem.<br/>",1,Why is most of the information about the matter that went into forming the black hole lost?,,
3PEG1BH7AEREZ1JDJCJLRRC8RSUKBI,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,36TFCYNS44AXXYJ08QD7RGJQR8OXHD,A7BW5SCFKBUCE,Approved,Tue Mar 01 13:44:46 PST 2016,Tue Mar 01 13:48:10 PST 2016,Wed Mar 02 13:48:10 PST 2016,Tue Mar 01 14:57:30 PST 2016,,,204,100% (99/99),100% (99/99),100% (99/99),Nebula-Protoplanetary_nebula,2,"Category: Science<br/>Title: Nebula<br/>Section: Protoplanetary nebula<br/><br/>1. A protoplanetary nebula (PPN) is an astronomical object which is at the short-lived episode during a star's rapid stellar evolution between the late asymptotic giant branch (LAGB) phase and the following planetary nebula (PN) phase.<br/>2. <strike>During the AGB phase, the star undergoes mass loss, emitting a circumstellar shell of hydrogen gas.</strike><br/>3. When this phase comes to an end, the star enters the PPN phase.The PPN is energized by the central star, causing it to emit strong infrared radiation and become a reflection nebula.<br/>4. Collaminated stellar winds from the central star shape and shock the shell into an axially symmetric form, while producing a fast moving molecular wind.<br/>5. The exact point when a PPN becomes a planetary nebula (PN) is defined by the temperature of the central star.<br/>6. The PPN phase continues until the central star reaches a temperature of 30,000 K, after which is it hot enough to ionize the surrounding gas.<br/>",1,What does PPN stand for?,,
3SNR5F7R92TL0959T00ZFJ3G2LJIE6,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3Z7ISHFUH0VT9IIM647MBO62WPZZ80,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:05:46 PST 2016,Tue Mar 01 14:20:24 PST 2016,Wed Mar 02 14:20:24 PST 2016,Tue Mar 01 14:57:32 PST 2016,,,878,100% (99/99),100% (99/99),100% (99/99),Aurora-On_other_planets,9,"Category: Science<br/>Title: Aurora<br/>Section: On other planets<br/><br/>1. <br/>2. [[Image:Saturns Northern Aurora still.jpg|thumb|An aurora high above the northern part of Saturn; image taken by the Cassini spacecraft,a movie (click on image), shows images from 81 hours of observations of Saturn's aurora]]Both Jupiter and Saturn have magnetic fields much stronger than Earth's (Jupiter's equatorial field strength is 4.3 gauss, compared to 0.3 gauss for Earth), and both have large radiation belts.<br/>3. Auroras have been observed on both, most clearly with the Hubble Space Telescope.<br/>4. Uranus and Neptune have also been observed to have auroras.The auroras on the gas giants seem, like Earth's, to be powered by the solar wind.<br/>5. In addition, however, Jupiter's moons, especially Io, are powerful sources of auroras on Jupiter.<br/>6. These arise from electric currents along field lines (""field aligned currents""), generated by a dynamo mechanism due to the relative motion between the rotating planet and the moving moon.<br/>7. Io, which has active volcanism and an ionosphere, is a particularly strong source, and its currents also generate radio emissions, studied since 1955.<br/>8. Auroras also have been observed on the surfaces of Io, Europa, and Ganymede, using the Hubble Space Telescope.<br/>9. <strike>These auroras have also been observed on Venus and Mars.</strike><br/>10. Because Venus has no intrinsic (planetary) magnetic field, Venusian auroras appear as bright and diffuse patches of varying shape and intensity, sometimes distributed across the full planetary disc.<br/>11. Venusian auroras are produced by the impact of electrons originating from the solar wind and precipitating in the night-side atmosphere.<br/>12. An aurora was also detected on Mars, on 14 August 2004, by the SPICAM instrument aboard Mars Express.<br/>13. The aurora was located at Terra Cimmeria, in the region of 177° East, 52° South.<br/>14. The total size of the emission region was about 30 km across, and possibly about 8 km high.<br/>15. By analyzing a map of crustal magnetic anomalies compiled with data from Mars Global Surveyor, scientists observed that the region of the emissions corresponded to an area where the strongest magnetic field is localized.<br/>16. This correlation indicates that the origin of the light emission was a flux of electrons moving along the crust magnetic lines and exciting the upper atmosphere of Mars.<br/>",12,When was an aurora dectected?,,
3Q7TKIAPOTAIY4ZFI8MS1HDNJDCDLM,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3M23Y66PO2794SDKIXGGVHD83F7S60,A7BW5SCFKBUCE,Approved,Tue Mar 01 13:53:19 PST 2016,Tue Mar 01 14:06:31 PST 2016,Wed Mar 02 14:06:31 PST 2016,Tue Mar 01 14:57:31 PST 2016,,,792,100% (99/99),100% (99/99),100% (99/99),"Taco-Puffy_tacos,_taco_kits,_breakfast_tacos_and_tacodillas",2,"Category: Food<br/>Title: Taco<br/>Section: Puffy tacos, taco kits, breakfast tacos and tacodillas<br/><br/>1. Since at least 1978, a variation called the ""puffy taco"" has been popular.<br/>2. <strike>""Henry's Puffy Tacos"", opened by Henry Lopez in San Antonio, Texas, claims to have invented the variation, in which uncooked corn tortillas (flattened balls of masa dough) are quickly fried in hot oil until they expand and become ""puffy"".</strike><br/>3. Fillings are similar to hard-shell versions.<br/>4. Restaurants offering this style of taco have since appeared in other Texas cities, as well as in California, where Henry's brother, Arturo Lopez, opened ""Arturo's Puffy Taco"" in Whittier, not long after Henry's opened.<br/>5. Henry's continues to thrive, managed by the family's second generation.Kits are available at grocery and convenience stores and usually consist of taco shells (corn tortillas already fried in a U-shape), seasoning mix and taco sauce.<br/>6. Commercial vendors for the home market also market soft taco kits with tortillas instead of taco shells.The breakfast taco, found in Tex-Mex cuisine, is filled with meat, eggs, or cheese, with other ingredients.The tacodilla contains melted cheese in between the two folded tortillas, thus resembling a quesadilla.<br/>",1,When did the puffy taco before popular?,,
39AYGO6AFFK91VNLKYUT837K7MON65,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3E1QT0TDFP97ESTC60J0BT3C0CYI8N,A2L2ZXRHK3SNOP,Approved,Tue Mar 01 14:10:06 PST 2016,Tue Mar 01 14:11:13 PST 2016,Wed Mar 02 14:11:13 PST 2016,Tue Mar 01 14:57:15 PST 2016,,,67,100% (38/38),100% (38/38),100% (38/38),Hamburger-Charlie_Nagreen,1,"Category: Food<br/>Title: Hamburger<br/>Section: Charlie Nagreen<br/><br/>1. <strike>One of the earliest claims comes from Charlie Nagreen, who in 1885 sold a meatball between two slices of bread at the Seymour Fair now called theOutagamie County Fair in some attributions.</strike><br/>2. The Seymour Community Historical Society of Seymour, Wisconsin, credits Nagreen, now known as ""Hamburger Charlie"", with the invention of the hamburger.<br/>3. Nagreen was fifteen when he reportedly made sandwiches out of pork that he was selling at the 1885 Seymour Fair (now the Outagamie County Fair), so that customers could eat while walking.<br/>4. The Historical Society explains that Nagreen named the hamburger after the Hamburg steak with which local German immigrants were familiar.<br/>",3,Why did Nagreen originally make sandwiches out of pork at the Seymour Fair?,,
39HYCOOPKOL24MH0IKN71USCJI2DMO,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3WR9XG3T63B967PEB6PQ3SXYKAO747,A2L2ZXRHK3SNOP,Approved,Tue Mar 01 13:37:54 PST 2016,Tue Mar 01 13:38:46 PST 2016,Wed Mar 02 13:38:46 PST 2016,Tue Mar 01 14:57:15 PST 2016,,,52,100% (38/38),100% (38/38),100% (38/38),French_fries-Abstract,"2, 3, 4, 5","Category: Food<br/>Title: French fries<br/>Section: Abstract<br/><br/>1. French fries (American English) or chips, fries, finger chips, or French-fried potatoes are batons of deep-fried potato.<br/>2. <strike>Americans and most Canadians refer to any elongated pieces of fried potatoes as ""fries"", while in the United Kingdom, Australia, Ireland and New Zealand, long, thinly cut slices of fried potatoes are sometimes called ""fries"" to distinguish them from the more thickly cut strips called chips.French fries are served hot and generally eaten as an accompaniment with lunch or dinner, or eaten as a snack, and they are a common fixture of fast food.</strike><br/>3. <strike>French fries are generally salted and, in their simplest and most common form, are served with ketchup; in many countries, though, they are topped instead with other condiments or toppings, including vinegar, mayonnaise, or other local specialities.</strike><br/>4. <strike>Fries can also be topped more elaborately, as is the case with the dishes of poutine and chili cheese fries.</strike><br/>5. <strike>Sometimes, fries are made with sweet potatoes instead of potatoes, are baked instead of fried, or are cut into unusual shapes, as is the case with curly fries, wavy fries, or tornado fries.</strike><br/>",1,What is the main ingredient in a French fry?,,
3ZFRE2BDQ9EG1ZL0O9ED33RDE4VXZQ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3A4NIXBJ76ZOPI3ML4QW8RWZ1LDMLP,A2SD7GN80U31GW,Approved,Tue Mar 01 13:40:50 PST 2016,Tue Mar 01 13:41:41 PST 2016,Wed Mar 02 13:41:41 PST 2016,Tue Mar 01 14:57:36 PST 2016,,,51,100% (32/32),100% (32/32),100% (25/25),Sausage-Thailand,1,"Category: Food<br/>Title: Sausage<br/>Section: Thailand<br/><br/>1. <strike>There are many varieties of sausages known to Thai cuisine, some of which are specialities of a specific region of Thailand.</strike><br/>2. From northern Thailand comes ""sai ua"", a grilled minced pork sausage flavored with curry paste and fresh herbs.<br/>3. Another grilled sausage is called ""sai krok Isan"", a fermented sausage with a distinctive slightly sour taste from northeastern Thailand (the region also known as Isan).<br/>4. Both sausages are commonly eaten with sticky rice, fresh vegetables, and a fresh ""nam phrik"" (Thai chilli paste) or some raw bird's eye chilies.<br/>5. They might also be served together with a refreshing Thai salad such as ""som tum"" (green papaya salad).Also very popular in Thailand is ""naem"", a raw fermented pork sausage similar to the Vietnamese ""nem chua"" and Laotian ""som moo"".<br/>6. This variety of sausage is often encountered as ""yam naem"" and ""naem khluk"", both of which are Thai salads.<br/>7. Adopted from Vietnam comes ""mu yo"".<br/>8. It is somewhat similar in taste and texture to liverwurst and, served with a ""nam chim"" (Thai dipping sauce), a popular snack in Thailand.<br/>9. It too can be used as an ingredient for Thai salads and as a meat ingredient in, for instance, Thai soups.<br/>10. ""Kun chiang"" is a dry and sweet Chinese sausage which has also been incorporated into the Thai culinary culture.<br/>11. Known as ""lap cheong"" by Cantonese, in Thailand it is most often used, again, as an ingredient for a Thai salad, ""yam kun chiang"", one that is normally only eaten together with ""khao tom kui"", a plain rice congee.<br/>12. A host of modern, factory-made, sausages have become popular as snacks in recent years.<br/>13. These most often resemble hot-dogs and frankfurters and are commonly sold grilled or deep-fried at street stalls, and served with a sweet, sticky and slightly spicy soy-based sauce.<br/>",2,What kind of meat is the Thai sausage called sai ua made out of?,,
37M4O367VJI709273E5O3I4K6145M8,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,30H4UDGLT2IEG3IKDWJ3P85J6VGMPP,A2L2ZXRHK3SNOP,Approved,Tue Mar 01 14:01:28 PST 2016,Tue Mar 01 14:02:26 PST 2016,Wed Mar 02 14:02:26 PST 2016,Tue Mar 01 14:57:14 PST 2016,,,58,100% (38/38),100% (38/38),100% (38/38),Bacon-Process,9,"Category: Food<br/>Title: Bacon<br/>Section: Process<br/><br/>1. First, pork bellies are sorted by size and fat percentage.<br/>2. They are then placed into a large machine that rotates (often called a tumbler).<br/>3. This softens the bellies, which makes it easier to remove the rinds.<br/>4. The bellies are then cut, either manually or mechanically, to remove the skin from the meat.<br/>5. The skins may be used to be processed into pork rinds.<br/>6. The bacon is then treated by a brine solution.<br/>7. The brine solution may contain the flavorings, or the flavorings may be added later.<br/>8. After being brined, the bacon is smoked.<br/>9. <strike>Depending on where the bacon is made, the smoking process is different.</strike><br/>10. The bacon is then cooked in an oven and soon after chilled for a few days.<br/>11. The cooling makes the meat firm which makes it easier to slice.<br/>12. After being cooled, the bacon is sliced into strips.<br/>13. The bacon is then cooked.<br/>14. The fat that cooks off the bacon is sometimes collected to be used for things like gravy and pet foods.<br/>15. The bacon strips are then ready for consumption.<br/>16. If the bacon is made for commercial use then the strips are packaged.<br/>",3,Why are pork bellies put into a tumbler?,,
30OITAWPBQ349I38F72SNT1QBBN9HT,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,3A9AA95ATWMG8WXELX2H86UXK0R5PJ,A2I7IBMDE3SFTI,Approved,Tue Mar 01 14:04:07 PST 2016,Tue Mar 01 14:04:56 PST 2016,Wed Mar 02 14:04:56 PST 2016,Tue Mar 01 14:57:09 PST 2016,,,49,100% (58/58),100% (58/58),100% (58/58),Kebab-Adana,1,"Category: Food<br/>Title: Kebab<br/>Section: Adana<br/><br/>1. <strike>Adana kebabı (or kıyma kebabı) is a long, hand-minced meat kebab mounted on a wide iron skewer and grilled over charcoal.</strike><br/>2. It is generally ""hot"" or piquant.<br/>3. A ""less hot"" version is generally called urfa kebabı.<br/>",3,"How can one try a ""less hot"" version?",,
3SCKNODZ0XGS5V1Q38ZLEH7G2X8N74,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:22 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:22 PST 2016,,,39DD6S19JPBAIJSDJ7TM3Y2O7SWEZD,A3AEFCFAVPNFOH,Approved,Tue Mar 01 14:02:56 PST 2016,Tue Mar 01 14:04:11 PST 2016,Wed Mar 02 14:04:11 PST 2016,Tue Mar 01 14:57:31 PST 2016,,,75,100% (23/23),100% (23/23),100% (23/23),"Ramen-""Tampopo""",3,"Category: Food<br/>Title: Ramen<br/>Section: ""Tampopo""<br/><br/>1. Use in motion pictures.<br/>2. ""Tampopo"".The production and consumption of ramen was a large part of the 1985 Japanese comedy film ""Tampopo"" by director Juzo Itami.<br/>3. <strike>Two truck drivers, Goro and Gun (Tsutomu Yamazaki and Ken Watanabe), help the widowed Tampopo (Nobuko Miyamoto) with her failing ramen shop.</strike><br/>4. Food in every aspect of life is the overarching theme, but the art of good ramen is touched upon several times throughout the film as Goro and Gun help her learn how to make the best ramen.<br/>",2,"What food was a large part of the Japanese comedy film ""Tampopo""?",,
